	cancer~0	cancer~1	cancer~2	cancer~3	cancer~4	cancer~5	cancer~6	cancer~7	cancer~8	immune~0	immune~1	immune~2	immune~3	immune~4	immune~5	immune~6	immune~7	others~0	others~1	others~10	others~11	others~2	others~3	others~4	others~5	others~6	others~7	others~8	others~9
O76015	9.442278965	13.88086842	1.376498032	10.58519491	1.68254586	0.373760479	5.0924192999999995	0.456386731	0.567537837	2.3390504930000002	2.916119223	2.204959189	1.5019570169999998	0.37911711200000003	1.393696012	8.722598946	0.7036703879999999	12.70896544	7.962836847999999	2.684174371	2.843464219	6.038332904	8.047073125	4.715575891	3.545456891	1.938302921	1.73073537	0.84258036	1.7040321840000001
P13637	5.33086063	22.26091093	2.190180474	3.073114871	5.630664819	3.6922794110000003	4.880583249	1.1986739290000001	1.392139958	1.789436321	0.6851522609999999	1.106899377	0.912518845	1.7307925240000002	0.884877941	1.0113442240000001	0.430067349	10.55654853	10.25692435	4.883346045	1.443152877	7.862177311	9.206360532	2.815679985	3.977914217	4.203306606	4.910868642	1.8653081519999999	2.9637332819999997
Q14194	3.376708989	5.0506566	0.407508318	3.018133081	0.5432065620000001	0.72053517	2.535223383	0.583444549	0.28869205600000003	0.8726418229999999	0.9278025320000001	1.24353838	0.35147066299999996	0.9252701720000001	1.483815985	1.051981597	0.9585122890000001	2.081429895	0.5678063	0.712046148	0.048709933	0.7481592490000001	4.537130513	0.507721541	1.600972817	1.2066353890000001	1.16294051	0.065933436	0.04029228
Q9BTT6	18.41487462	23.92332269	12.53824254	15.49523327	10.93748607	4.161318502	13.777034699999998	5.400491659	3.58100258	1.802638762	3.717165563	3.982735719	1.834529585	1.739590987	5.410644626	0.629017221	0.9196925029999999	14.46775401	5.7723588779999995	4.169739767	1.45262254	5.937898412999999	23.20774821	1.827102684	6.907450519	3.1753894330000003	2.356125928	3.4313483	1.23260953
Q9UHA7	72.53324603	89.47462742	51.40037869	31.78786618	25.51099373	18.00069954	39.49127692	31.04201015	2.5710098930000003	11.38066241	1.372105354	10.2519952	10.18117185	15.44343499	1.424044301	0.274670209	5.122516149	26.351765500000003	36.10356811	14.76240652	3.62201621	19.19755779	22.5085718	3.4198614419999998	30.85238006	13.75549149	14.583986800000002	20.75911065	9.977467107999999
Q9UBH0	63.62403951	175.4039555	87.30430517	35.12924286	71.45844939	45.72796783	55.61061182	47.82415438	18.27726189	11.65846607	9.611643535	9.109798755	18.01929825	10.23494016	5.1027866589999995	1.052810415	7.576556552	82.93270152	105.8856855	42.81948568	21.12590717	90.00828715	58.52500871	23.68049661	30.43416748	35.7417655	50.06208578	13.3377047	10.25382591
P21128	97.99008931	155.4076321	131.9141551	115.37716189999999	117.22254579999999	47.16039082	102.36586159999999	42.59239191	28.48422804	17.23898947	17.4888428	11.08823693	7.00266655	25.826468300000002	28.61188856	1.5454802280000002	3.226183065	99.71288256	73.22751029	22.36474134	21.62956028	76.36112921	113.48105420000002	22.93762166	41.50104479	26.10452691	26.53472875	31.49886142	6.821397900000001
P15104	355.2450526	529.8924965	258.27104130000004	197.0697354	203.27550119999998	101.7222947	175.17751130000002	255.35597909999998	24.34609933	100.4785045	0.0	19.70333368	82.66826257	161.4817262	13.7832297	1.322261203	21.43775546	498.4466885	520.0687918000001	212.055045	82.40890874	423.11243820000004	447.5984932	89.64556415	179.59180590000003	186.2789823	253.6400463	159.5149175	87.12055755
P20336	7.195350741	10.63698284	1.098312374	9.333984819	6.308190756	2.606604447	4.258094814	4.980615023	0.14510725	0.891299897	1.8687013080000001	2.154412586	0.511677078	2.791412256	2.063626101	1.045375784	0.019795232	6.062480197	7.941378672000001	4.617515668999999	0.998056559	6.2468720310000005	9.653971806	2.074962984	1.8613981819999998	2.830759562	3.4417678210000004	0.999328709	0.794992417
P03905	23.08865928	29.09191679	21.16532029	21.09690157	17.8772764	9.645988919	15.42995415	13.14210267	4.197547729	2.2277211930000003	5.2062433619999995	5.026204198	3.719399147	5.011675113	5.0341741230000006	0.354520118	1.678858465	17.77766196	5.794868087999999	6.655594847000001	1.6537223580000002	7.322308573	27.91557067	2.326790315	8.004297421	4.817041795	5.641947039	4.7146714460000005	1.888307625
P08779	7236.318716	11777.24588	8974.9445	5842.802615	7238.623109	2063.791043	4637.435676	7942.293648999999	1020.232634	1470.629827	1036.728233	1280.769281	1590.5080369999998	2145.566395	962.2085612	1.55004127	308.601789	5976.875686	3792.510024	2858.735892	1135.8745	2706.653667	5047.093747999999	1135.028085	2428.112947	2653.567601	2551.578837	1991.889989	619.2251131
Q9Y6M1	19.21777856	26.00552683	24.0332932	23.12782914	12.59813789	7.469018169	21.3666333	13.54263679	3.262510616	2.587607624	6.58844474	2.2864555319999997	6.644951166	4.6643059330000005	2.064746702	0.43906458	3.030572635	9.699443593	3.017094783	2.8732389310000004	5.420897336	11.76733892	12.37909228	6.823459752000001	5.697028463	3.897200914	3.967655596	3.204954939	1.079211334
Q8N1F7	33.70300882	48.46637069	31.61728584	33.28249688	25.24806618	18.79997348	28.251313899999996	14.99782795	5.7428051920000005	5.314470818999999	9.977363582	10.68261443	7.349978634	7.261704872	8.717538696	1.175611535	3.77664552	27.28039584	7.717064915	8.12971504	3.0515965919999997	10.70565573	44.94134082	5.5456655470000005	13.99382612	6.291326593	6.525750647000001	6.652172233	1.383590661
Q9NQ38	34.13533584	41.9468152	10.77060396	35.299814000000005	13.12380245	7.95630923	20.86147353	9.240014804	2.225706058	3.99505246	7.221486817000001	3.973264851	5.236130707	4.478826905	4.614447479	1.225961137	0.762932941	40.38105299	34.62446288	16.4205517	11.12692308	28.4621037	32.39456415	15.60866007	10.52304056	13.51819138	13.501063	7.318345015	3.898788114
P58107	67.79750678	117.9422882	73.13899058	52.29531564	62.42907947	20.57390994	38.66882631	64.7233751	10.29528377	8.01245256	8.8945837	7.2869346020000005	14.66880986	14.83930196	7.233498005	0.245045092	5.017117169	65.67020169	89.77461433	35.60183385	17.23978116	61.59324304	55.12705021	18.57142705	24.16305363	29.47407337	36.65316605	11.31373906	12.60052178
Q9P1Z9	5.335388871	6.403603976	2.740761589	3.6084705180000003	0.771295361	1.6297250209999998	4.2262753889999995	2.8432577639999996	0.783450726	1.028201809	0.826520758	2.225569062	1.5360985580000002	0.144811201	2.1643340490000003	0.829203899	1.134506857	2.492911514	0.823043685	1.750848165	0.784709271	0.750933361	5.499792434	0.119288271	1.324426768	1.285543453	0.495979705	0.70970329	0.562128758
Q9ULW8	23.47938258	32.72413921	12.17155754	23.59690281	12.66357047	6.752056959	14.13915166	4.769634775	3.0525357889999998	4.852468654	6.990143499999999	3.320233933	4.543379761000001	2.234573794	3.195812932	0.966121914	0.7574374009999999	24.08956259	10.88402155	7.110519667	6.220646855	7.145162942000001	20.11170546	9.825012535	8.962361323	3.875175529	4.74313925	3.334270262	5.440433919
P16050	34.79815426	85.27502745	34.79283349	28.30690028	31.27134137	27.53741557	44.28399266	29.97849636	12.03674768	2.679737173	7.150028082	7.6271595539999995	9.920047327	7.522644303	7.377456785	1.2601732829999999	2.561384073	37.12423971	59.69289357	17.73119898	5.391429448999999	42.19504816	40.24420848	8.869421096	14.23667658	18.89777178	19.40502738	8.667027121	21.1257587
Q15125	63.10509823	82.10170773	42.63466709	41.48646092	40.40474802	20.20729881	37.74744328	24.7626096	3.646301995	13.55185563	11.45487591	6.917161364	12.40656026	6.728345919	9.364715384	0.5622527979999999	4.2461488560000005	68.49688777	54.56002968	21.08708616	16.50483811	53.32427081	53.28380706	21.86327747	23.75453796	14.65943552	21.81412061	10.55852252	5.804085334
Q9NQI0	2.453475977	6.182022326	1.5014083790000001	0.8177483320000001	1.16336577	1.516150281	2.534728536	0.5231280429999999	0.879300055	0.951263978	0.45498004799999997	0.465149233	0.874397645	0.981906996	0.864681679	0.267470614	0.7360982540000001	3.862760774	0.56899902	1.899441675	1.489128086	0.620314907	5.953645985	1.576313448	2.7965018839999995	2.132833141	1.6135819580000001	1.008798437	0.6036924889999999
O94788	6.800438777	8.50751104	2.89910641	4.774003235	1.991012587	3.45740305	4.479658584	2.359450379	1.0208279340000002	1.134565685	1.405760058	1.592305144	1.205503849	0.914868355	1.521042309	1.292204771	0.260058943	5.916303157000001	6.841403193	2.2034969980000003	0.18832681899999998	4.96176253	8.157928549	0.842524353	2.165114355	2.576787523	2.673224266	0.251010701	4.196318246000001
Q9NZH8	196.1027675	207.56297450000002	192.6933451	136.18541869999999	168.1344448	81.10930035	138.13368640000002	126.3018963	31.02928243	27.04171065	21.98296863	25.58491203	34.640147	31.794504200000002	24.41659833	0.643681148	8.931545245	172.0418536	202.5577841	54.51069397	23.840318300000003	134.696077	169.7425584	36.70250353	75.95950709	57.31458079	54.45905068	52.90088624	60.37982396
D6REC4	76.94458297	116.9376702	75.0064795	37.32630734	70.64704276	37.60996646	65.82542007	54.92007179	6.366593544	17.21353252	9.40931316	9.3423759	21.35870327	11.38885689	11.6620647	2.330436065	10.96827069	64.07651261	50.89174434	25.11796786	10.82286634	39.41997454	71.49422782	16.99883166	30.988569800000004	20.65225894	24.57768483	16.25150732	15.99751843
O95758	93.69156694	218.482992	161.3715398	86.1325866	109.4382223	74.35596995	92.39818133	116.0496548	59.4162486	25.21377779	11.81970732	19.67748181	35.45918014	14.88499307	19.0856443	2.806556325	7.481686813	128.9509918	105.7704365	41.78044616	16.82796812	80.0666212	85.86998797	24.08135427	32.7288397	44.75996359	54.17441818	25.97603447	72.99423836
P51809	18.04060135	18.49252181	13.47524646	15.80377866	10.01033349	5.605559544	9.065846106	7.489898857000001	3.917133465	2.694233942	4.487583137	3.75711722	4.934902537	3.0175153189999997	1.9724987319999998	0.8151889459999999	1.82071261	12.84562941	2.178292034	3.545455968	3.3995428010000004	3.969567708	13.27671835	3.852183398	5.49022871	2.6392495940000003	2.556901099	3.3373849539999996	1.216179873
P68366	140.50030049999998	143.5191054	110.2084772	100.516194	108.32415420000001	75.02744842	78.57897262	57.43969076	22.5198866	24.52299708	23.74472211	10.95556559	27.43381975	26.29157318	17.54563224	0.570557959	5.617674914	127.66719740000002	70.65083790000001	38.70133971	20.27915375	76.32997896	125.67923470000001	33.05656543	55.45340384	35.31443189	38.05680954	32.15688695	20.19913202
P12724	336.875325	898.9229700999999	378.8263678	235.4237215	283.66389080000005	316.7385672	489.1505649	290.22587400000003	124.49083390000001	104.0848262	75.81484868	72.77579371	186.36254	119.85073659999999	60.379995400000006	1.540893294	49.22526981	717.7806373999999	606.4726443	232.63346830000003	89.16527818	536.7123431	768.1586426	225.0260543	255.0720383	294.970812	313.508017	184.86716769999998	181.30525490000002
P26232	11.313939	13.92719908	6.9510133210000005	4.301267467	5.239716727	4.277387469	6.086864085	3.225570962	2.9936873110000004	2.353902078	2.027752635	0.407448154	1.0387729490000002	1.561458316	1.9637279580000002	0.472111437	0.555981461	5.790170085	5.121816892	2.556492386	1.6689466430000002	3.486278131	7.132614127	1.349297825	4.80613698	3.351528226	3.0305855010000005	2.043475817	1.7340910630000002
Q9Y446	89.06418747	111.9631308	107.27315	69.05104941	86.20490214	44.74340254	45.79377822	64.4405513	12.91468931	20.52936784	16.00340888	9.092906997	24.69522525	25.78839376	11.26171615	0.650385255	9.183858673	81.28477465	60.14366679999999	27.64335021	14.11071143	49.35451958	79.25718047	18.93417651	39.27388847	25.04260576	29.78678566	24.91803328	18.69191155
P13674	36.29336494	43.56066417	43.45154856	24.67075182	26.16208975	18.24765657	24.19948047	21.84047	6.357965522000001	7.372450365	6.827929928	4.116875146	11.64939443	8.700790918	5.089522351	1.629184859	3.8644322410000003	40.22885269	42.39273709	12.80354774	9.308565801	39.63291204	35.59005163	11.64373048	15.73774532	11.51560286	15.79787906	6.59046409	4.915106588
Q9HAV7	13.70689387	21.98603975	12.58110357	6.311703091	9.951667856	8.026796175	8.08500938	7.72896852	2.531880685	2.239161076	1.102586832	1.269630785	3.2251186119999997	3.321721737	1.4839348719999998	0.871381194	1.1771404890000001	9.648184352000001	9.845025765	5.870594668	2.1210001419999998	4.653727224	11.61752863	3.879317083	6.94679646	6.213943013	5.637178957000001	4.890961391	2.5837804319999997
P09234	85.93867639	118.8492399	118.12685049999999	80.75963744	103.9662462	66.38887816	69.84127391	49.51081248	23.97871392	19.0566776	23.3311096	18.76635249	21.73316858	20.19177885	17.17884563	1.8093824790000002	10.44761899	92.85205527	114.94983049999999	27.20156514	13.80258993	86.76224151	94.23817496	25.97388081	42.91842339	27.48662997	34.3613104	23.16986628	32.23535747
Q00796	70.74659106	101.4912484	86.09700827	53.06835626	59.06763744	45.37983293	40.49926424	40.77038965	15.89491526	14.26524486	16.76083262	9.197761525	20.74614849	18.73740235	9.098435937	0.827027065	7.856290221	75.09461282	76.07179333	24.33502863	16.86428723	60.08190675	54.16794364	18.00422528	28.77226127	20.05855422	29.58663639	16.47197383	17.769676
Q6A162	2.36656542	3.7523606010000004	1.43606826	2.347247324	0.971432407	1.016338927	1.581071334	0.596570054	0.303048504	0.8372235790000001	0.852563555	0.739294707	0.471379183	0.526393057	0.427309664	0.25324056899999997	0.6774991509999999	3.404335775	0.807208818	0.663652711	1.4817355630000002	0.721417827	2.322037195	1.328593645	1.008134092	0.582625515	0.694270794	1.036004305	0.0555625
Q8TCS8	19.61538385	22.22340194	19.08838924	19.30303469	14.28993908	15.54000587	12.70267261	10.7226996	2.7791321	2.803752687	4.855679414	5.318517753	3.77419669	4.473571335	5.55094492	0.7156222440000001	2.296603091	15.6914261	8.499276395	5.888877461	1.707399668	7.946791315	19.98796706	4.595576661	9.322098517999999	6.221178749	6.421499326	4.955144574	1.8374529169999998
P11678	964.0989216	2038.569961	1535.567532	695.7578351	1074.0490869999999	839.5002437999999	1239.523513	1270.863179	402.5617937	177.46499680000002	267.0263287	243.2308297	512.7898971	202.4019048	245.04937919999998	1.338749584	135.3326474	1138.408357	1332.07041	437.96340269999996	201.1517053	990.9665751	1227.772326	418.49813430000006	476.19572630000005	567.0204241	541.2494932	292.4367898	569.2436061000001
Q14155	5.409701957999999	7.969409005	3.476657331	4.66572017	2.184768253	0.949709142	4.061100543999999	1.1574080629999999	1.6869799369999998	0.9566508420000001	1.900797241	1.829206815	0.762467489	1.205429472	2.39927453	0.859354541	1.185134476	3.8167117939999997	2.9488833580000002	1.896832018	0.556830429	1.825639886	6.559754412999999	0.761823191	2.1543282759999998	1.33664547	0.963283316	1.4522787730000002	1.856324714
Q96HQ2	20.65053813	30.15758359	21.11654186	24.61018366	22.98701603	14.77506976	24.92354967	16.87763433	8.543027667999999	4.673769976	7.369536677999999	6.241173748	3.3546785989999997	4.485376037	5.47742968	0.791128352	2.585521927	15.29211681	7.207644042999999	5.492169464	4.632639421	13.86831828	19.79711073	11.41133398	12.20857126	7.108063554	8.516737668	8.359480725	0.659619368
P01920	44.29627977	59.80478442	43.35055402	43.5544104	39.00651588	39.69102921	33.52181741	19.73390592	6.4004894839999995	11.45163234	11.55032165	9.022591318	13.75734409	13.56204338	5.797775862000001	0.81538028	5.311123488	50.71826048	29.59488864	19.60933483	9.654301581	41.74656439	45.5659537	18.21820535	27.26405498	18.76472065	21.53875257	15.425475599999999	3.045121271
A6NFQ2	1.265461995	5.043384141000001	1.091080506	1.673566431	1.009686621	0.591546311	1.6384859369999998	1.62634445	0.936583443	0.421392676	0.720922231	0.238672479	0.386677704	1.568779711	0.8340910309999999	1.436470449	0.8724778059999999	2.133958589	4.285700954	2.789275715	1.344943375	3.736406759	1.4270497519999998	1.15605611	0.913369621	1.891828614	2.735484345	0.868842021	0.43853390200000003
P13727	262.2625467	482.986037	438.1039268999999	254.33667180000003	270.0298117	274.72668089999996	347.8446184	330.3316977	97.51523475	51.51557396	94.72486962	81.19174351	151.4739561	68.84362768	80.70257439	0.560484487	28.03740843	388.9644915	462.07410880000003	132.8917449	76.69331187	385.8446908	392.69500960000005	169.9445922	166.7191215	198.1282571	187.5040822	114.4939247	129.9347802
O95861	12.85638963	15.96191172	15.91201333	11.54553268	11.73250842	9.81842613	7.427812961	10.52962133	2.758332705	1.788296389	4.137281374	2.057230326	5.092955578	3.133090746	2.540025197	2.583410822	1.6686510019999998	15.04213727	15.94195332	4.12464707	2.344514812	12.38922356	12.35162757	4.427797523	6.60636455	4.120419062	4.396586222	3.8540452610000004	3.864215428
Q96JB5	8.872354437	12.17452886	9.889060316	8.200582172999999	7.35085963	7.179600437	5.7650191589999995	3.362271422	1.425621437	4.742474377	2.968325316	1.608250634	2.99364801	3.497916074	2.4320342569999998	0.857926458	1.5276924369999998	10.43832397	3.41820288	2.609491785	1.5622729219999998	5.78486323	7.144930928	2.63522914	5.196515243	2.48186991	2.686057628	3.563425197	1.1494275729999999
Q99805	7.851867976	10.2335617	8.683891467999999	4.866362099	6.433029847	5.044259633	3.3523415180000002	6.844817437000001	2.136593544	2.147324114	1.176843319	1.50764105	2.981340442	2.1699073540000002	1.692570528	0.538905381	1.64654591	7.137128349	7.93693185	3.74437094	2.176453144	6.686751178	6.9819525879999995	2.8854287189999996	2.283920793	2.9875832310000003	4.258229286000001	1.8837136280000002	1.276041458
O75155	1.86909599	2.194202809	0.336393118	0.962438722	0.993715118	0.17882856600000002	1.60677096	0.464417355	0.775843921	0.757361353	0.916632289	0.367724059	0.114023049	0.048201861	0.963967968	1.619126175	0.8248961579999999	1.225268741	0.422745495	0.8710767009999999	0.31505290399999997	0.604755299	2.052817906	0.724041888	0.76114349	0.658060121	0.709536815	0.7810583240000001	0.8870491629999999
Q9Y2J2	7.116557137	8.642357571	3.524118795	6.713254697000001	3.028626902	2.599588989	4.11745619	3.706876944	0.571650113	2.134503729	2.445742402	1.764656875	2.35080535	1.046793751	1.224798164	0.7624288370000001	1.177389061	6.790880525	3.6943198739999996	2.0335848469999998	2.703819668	4.050931954	5.126643235	2.931546238	2.016744121	2.01556469	2.4445297000000004	1.475651459	1.135190359
Q9UNN5	5.194403604	8.686492176	5.753544809	2.966174595	3.9188128539999996	4.532966676	2.7594138889999997	3.1452859760000003	1.112780565	2.9445461969999998	1.388533333	0.857101716	2.323176424	2.611435847	1.262269038	0.7691053720000001	0.695838945	7.4059273160000005	3.596992981	2.473028898	0.667377554	4.195369103	4.623016532	2.353158151	2.469851668	2.485646207	2.27473089	3.030261044	1.3552887359999999
Q9Y5K8	4.806712842	6.181005604	3.930975645	5.815892581	4.459364569	2.227655401	2.645771254	2.289005676	1.189315889	1.540942557	1.32080064	0.672511436	1.5477544890000001	1.474755124	0.7609368240000001	1.095766904	1.119631447	4.59200478	3.966476521	2.63719905	1.3238125840000001	4.176255966	4.2222859680000004	1.941455769	1.41358586	1.94817697	2.3909842080000003	1.037758927	0.994911972
Q9UBG3	4.48849006	6.851011418	2.98362648	4.135878141	3.905976145	1.54917576	1.850422524	1.7906959130000002	0.548759388	3.087204532	2.2029369290000003	3.0730862830000003	1.3756069819999999	1.914983157	0.663674291	0.907333133	0.773248319	5.0206060169999995	6.508393751	3.9830255080000003	1.604963608	4.233943067	1.6092646819999998	4.067842917	2.946108698	3.558409943	4.408187324	1.7409696630000002	1.156960612
Q9Y2L1	3.0116352660000003	3.1369800839999997	2.275284584	2.56538637	2.703720517	1.616650278	2.1393427380000003	1.3058232920000001	1.327765667	1.187733368	1.0613515409999998	0.317909059	0.8866199859999999	1.2703122059999998	0.9677321320000001	0.444515636	0.141510672	1.816426079	1.647870327	0.768732643	1.237288232	2.123860576	2.867458922	1.2845271809999999	1.70682282	0.6784476509999999	1.290039375	0.7711810659999999	1.004986881
Q9NXF1	0.9022369170000001	1.102303372	1.014371263	0.48605480799999995	1.020935193	0.523504579	0.670870816	0.225944098	0.492223329	0.649007535	0.88669011	0.712923435	0.619061529	0.687978202	0.990087323	1.053486767	0.245820625	0.6221034879999999	0.115406558	0.830650076	0.684672815	0.266012331	0.278579788	0.411025776	0.23839244	1.008778206	0.602919156	0.551295484	0.7389350929999999
Q86YV0	1.673851769	2.8849564610000002	2.1863215240000002	1.222489369	1.857046089	1.052294201	1.367742801	2.157971384	0.642167156	1.349133642	0.6363344679999999	1.312468238	1.088281695	0.7124666140000001	1.025970903	1.01216227	0.969833528	2.146879133	0.622487616	1.2626563990000002	0.87078902	1.427744725	1.6460496969999998	0.7539332209999999	0.9557038790000001	1.175462669	0.5501451829999999	0.7814702240000001	1.063087071
Q07954	1.225170546	1.998343976	1.298650949	1.430865488	0.35695309700000005	1.264412857	1.297060506	1.3790170659999998	0.49036629299999995	0.7282853020000001	0.548097759	0.48283334299999997	0.743929882	0.6983556340000001	1.303823483	0.595984531	0.565777667	1.055178294	1.403131924	0.890362234	0.415029915	1.391226745	1.016295768	0.994969873	1.222818339	0.999781935	0.864951886	0.867622352	1.117283282
P35326	23.95863602	8.872373006	149.3553228	0.972582429	53.12311846	19.59688919	0.0	35.96742381	0.157683351	7.623856244	2.817146058	2.137405348	28.74890264	7.619773735	0.98815625	0.904226834	5.728496371	60.28046082	98.80302703	14.66606974	15.26145134	75.90835543	48.59152266	14.53936837	0.689904656	10.65874222	21.90253067	4.974740885	8.405863661
P05783	1335.367839	991.2466814999999	6857.202909999999	1112.433142	1552.397209	981.7053935	775.2516624	940.1306450999999	247.02992059999997	287.6526415	315.65243019999997	178.3031874	375.6498662	342.9476059	211.55478399999998	1.1208945540000002	146.9257805	974.0050781	284.0773412	245.4348625	167.4743938	396.99217989999994	1275.365749	261.4878911	576.4035742000001	196.6048513	253.765645	309.4355154	43.20791722
